# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-14 12:22:32 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03253000 SOUTH FORK LICKING RIVER AT HAYES, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03253000
#    DD parameter   Description
#    02   00065     Gage height, feet
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     T  Value exceeds "standard difference" threshold.  
#     h  Value exceeds "high" threshold.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd
USGS	03253000	2015-05-28 11:45	EDT	2.93	P
USGS	03253000	2015-05-28 12:00	EDT	2.93	P
USGS	03253000	2015-05-28 12:15	EDT	2.93	P
USGS	03253000	2015-05-28 12:30	EDT	2.92	P
USGS	03253000	2015-05-28 12:45	EDT	2.92	P
USGS	03253000	2015-05-28 13:00	EDT	2.92	P
USGS	03253000	2015-05-28 13:15	EDT	2.92	P
USGS	03253000	2015-05-28 13:30	EDT	2.91	P
USGS	03253000	2015-05-28 13:45	EDT	2.92	P
USGS	03253000	2015-05-28 14:00	EDT	2.91	P
USGS	03253000	2015-05-28 14:15	EDT	2.91	P
USGS	03253000	2015-05-28 14:30	EDT	2.91	P
USGS	03253000	2015-05-28 14:45	EDT	2.92	P
USGS	03253000	2015-05-28 15:00	EDT	2.92	P
USGS	03253000	2015-05-28 15:15	EDT	2.92	P
USGS	03253000	2015-05-28 15:30	EDT	2.91	P
USGS	03253000	2015-05-28 15:45	EDT	2.92	P
USGS	03253000	2015-05-28 16:00	EDT	2.91	P
USGS	03253000	2015-05-28 16:15	EDT	2.91	P
USGS	03253000	2015-05-28 16:30	EDT	2.92	P
USGS	03253000	2015-05-28 16:45	EDT	2.92	P
USGS	03253000	2015-05-28 17:00	EDT	2.92	P
USGS	03253000	2015-05-28 17:15	EDT	2.91	P
USGS	03253000	2015-05-28 17:30	EDT	2.92	P
USGS	03253000	2015-05-28 17:45	EDT	2.92	P
USGS	03253000	2015-05-28 18:00	EDT	2.91	P
USGS	03253000	2015-05-28 18:15	EDT	2.92	P
USGS	03253000	2015-05-28 18:30	EDT	2.93	P
USGS	03253000	2015-05-28 18:45	EDT	2.92	P
USGS	03253000	2015-05-28 19:00	EDT	2.92	P
USGS	03253000	2015-05-28 19:15	EDT	2.93	P
USGS	03253000	2015-05-28 19:30	EDT	2.92	P
USGS	03253000	2015-05-28 19:45	EDT	2.93	P
USGS	03253000	2015-05-28 20:00	EDT	2.93	P
USGS	03253000	2015-05-28 20:15	EDT	2.93	P
USGS	03253000	2015-05-28 20:30	EDT	2.93	P
USGS	03253000	2015-05-28 20:45	EDT	2.94	P
USGS	03253000	2015-05-28 21:00	EDT	2.94	P
USGS	03253000	2015-05-28 21:15	EDT	2.95	P
USGS	03253000	2015-05-28 21:30	EDT	2.95	P
USGS	03253000	2015-05-28 21:45	EDT	2.95	P
USGS	03253000	2015-05-28 22:00	EDT	2.96	P
USGS	03253000	2015-05-28 22:15	EDT	2.96	P
USGS	03253000	2015-05-28 22:30	EDT	2.96	P
USGS	03253000	2015-05-28 22:45	EDT	2.95	P
USGS	03253000	2015-05-28 23:00	EDT	2.96	P
USGS	03253000	2015-05-28 23:15	EDT	2.95	P
USGS	03253000	2015-05-28 23:30	EDT	2.95	P
USGS	03253000	2015-05-28 23:45	EDT	2.96	P
USGS	03253000	2015-05-29 00:00	EDT	2.97	P
USGS	03253000	2015-05-29 00:15	EDT	2.97	P
USGS	03253000	2015-05-29 00:30	EDT	2.97	P
USGS	03253000	2015-05-29 00:45	EDT	2.97	P
USGS	03253000	2015-05-29 01:00	EDT	2.97	P
USGS	03253000	2015-05-29 01:15	EDT	2.97	P
USGS	03253000	2015-05-29 01:30	EDT	2.98	P
USGS	03253000	2015-05-29 01:45	EDT	2.98	P
USGS	03253000	2015-05-29 02:00	EDT	2.95	P
USGS	03253000	2015-05-29 02:15	EDT	3.00	P
USGS	03253000	2015-05-29 02:30	EDT	2.98	P
USGS	03253000	2015-05-29 02:45	EDT	2.99	P
USGS	03253000	2015-05-29 03:00	EDT	2.99	P
USGS	03253000	2015-05-29 03:15	EDT	2.99	P
USGS	03253000	2015-05-29 03:30	EDT	2.98	P
USGS	03253000	2015-05-29 03:45	EDT	2.99	P
USGS	03253000	2015-05-29 04:00	EDT	2.98	P
USGS	03253000	2015-05-29 04:15	EDT	2.98	P
USGS	03253000	2015-05-29 04:30	EDT	2.99	P
USGS	03253000	2015-05-29 04:45	EDT	2.98	P
USGS	03253000	2015-05-29 05:00	EDT	2.99	P
USGS	03253000	2015-05-29 05:15	EDT	2.99	P
USGS	03253000	2015-05-29 05:30	EDT	2.99	P
USGS	03253000	2015-05-29 05:45	EDT	2.99	P
USGS	03253000	2015-05-29 06:00	EDT	2.99	P
USGS	03253000	2015-05-29 06:15	EDT	2.98	P
USGS	03253000	2015-05-29 06:30	EDT	2.98	P
USGS	03253000	2015-05-29 06:45	EDT	2.98	P
USGS	03253000	2015-05-29 07:00	EDT	2.98	P
USGS	03253000	2015-05-29 07:15	EDT	2.98	P
USGS	03253000	2015-05-29 07:30	EDT	2.98	P
USGS	03253000	2015-05-29 07:45	EDT	2.98	P
USGS	03253000	2015-05-29 08:00	EDT	2.99	P
USGS	03253000	2015-05-29 08:15	EDT	2.99	P
USGS	03253000	2015-05-29 08:30	EDT	2.99	P
USGS	03253000	2015-05-29 08:45	EDT	2.99	P
USGS	03253000	2015-05-29 09:00	EDT	2.98	P
USGS	03253000	2015-05-29 09:15	EDT	2.98	P
USGS	03253000	2015-05-29 09:30	EDT	2.99	P
USGS	03253000	2015-05-29 09:45	EDT	2.99	P
USGS	03253000	2015-05-29 10:00	EDT	2.99	P
USGS	03253000	2015-05-29 10:15	EDT	2.99	P
USGS	03253000	2015-05-29 10:30	EDT	2.98	P
USGS	03253000	2015-05-29 10:45	EDT	2.99	P
USGS	03253000	2015-05-29 11:00	EDT	2.98	P
USGS	03253000	2015-05-29 11:15	EDT	2.98	P
USGS	03253000	2015-05-29 11:30	EDT	2.97	P
USGS	03253000	2015-05-29 11:45	EDT	2.97	P
USGS	03253000	2015-05-29 12:00	EDT	2.97	P
USGS	03253000	2015-05-29 12:15	EDT	2.98	P
USGS	03253000	2015-05-29 12:30	EDT	2.96	P
USGS	03253000	2015-05-29 12:45	EDT	2.97	P
USGS	03253000	2015-05-29 13:00	EDT	2.96	P
USGS	03253000	2015-05-29 13:15	EDT	2.97	P
USGS	03253000	2015-05-29 13:30	EDT	2.96	P
USGS	03253000	2015-05-29 13:45	EDT	2.95	P
USGS	03253000	2015-05-29 14:00	EDT	2.97	P
USGS	03253000	2015-05-29 14:15	EDT	2.96	P
USGS	03253000	2015-05-29 14:30	EDT	2.96	P
USGS	03253000	2015-05-29 14:45	EDT	2.97	P
USGS	03253000	2015-05-29 15:00	EDT	2.96	P
USGS	03253000	2015-05-29 15:15	EDT	2.96	P
USGS	03253000	2015-05-29 15:30	EDT	2.96	P
USGS	03253000	2015-05-29 15:45	EDT	2.96	P
USGS	03253000	2015-05-29 16:00	EDT	2.95	P
USGS	03253000	2015-05-29 16:15	EDT	2.95	P
USGS	03253000	2015-05-29 16:30	EDT	2.96	P
USGS	03253000	2015-05-29 16:45	EDT	2.96	P
USGS	03253000	2015-05-29 17:00	EDT	2.96	P
USGS	03253000	2015-05-29 17:15	EDT	2.95	P
USGS	03253000	2015-05-29 17:30	EDT	2.95	P
USGS	03253000	2015-05-29 17:45	EDT	2.95	P
USGS	03253000	2015-05-29 18:00	EDT	2.94	P
USGS	03253000	2015-05-29 18:15	EDT	2.95	P
USGS	03253000	2015-05-29 18:30	EDT	2.95	P
USGS	03253000	2015-05-29 18:45	EDT	2.95	P
USGS	03253000	2015-05-29 19:00	EDT	2.95	P
USGS	03253000	2015-05-29 19:15	EDT	2.94	P
USGS	03253000	2015-05-29 19:30	EDT	2.94	P
USGS	03253000	2015-05-29 19:45	EDT	2.94	P
USGS	03253000	2015-05-29 20:00	EDT	2.95	P
USGS	03253000	2015-05-29 20:15	EDT	2.94	P
USGS	03253000	2015-05-29 20:30	EDT	2.95	P
USGS	03253000	2015-05-29 20:45	EDT	2.95	P
USGS	03253000	2015-05-29 21:00	EDT	2.95	P
USGS	03253000	2015-05-29 21:15	EDT	2.95	P
USGS	03253000	2015-05-29 21:30	EDT	2.95	P
USGS	03253000	2015-05-29 21:45	EDT	2.95	P
USGS	03253000	2015-05-29 22:00	EDT	2.95	P
USGS	03253000	2015-05-29 22:15	EDT	2.95	P
USGS	03253000	2015-05-29 22:30	EDT	2.95	P
USGS	03253000	2015-05-29 22:45	EDT	2.95	P
USGS	03253000	2015-05-29 23:00	EDT	2.95	P
USGS	03253000	2015-05-29 23:15	EDT	2.95	P
USGS	03253000	2015-05-29 23:30	EDT	2.95	P
USGS	03253000	2015-05-29 23:45	EDT	2.95	P
USGS	03253000	2015-05-30 00:00	EDT	2.95	P
USGS	03253000	2015-05-30 00:15	EDT	2.95	P
USGS	03253000	2015-05-30 00:30	EDT	2.95	P
USGS	03253000	2015-05-30 00:45	EDT	2.95	P
USGS	03253000	2015-05-30 01:00	EDT	2.95	P
USGS	03253000	2015-05-30 01:15	EDT	2.95	P
USGS	03253000	2015-05-30 01:30	EDT	2.95	P
USGS	03253000	2015-05-30 01:45	EDT	2.95	P
USGS	03253000	2015-05-30 02:00	EDT	2.95	P
USGS	03253000	2015-05-30 02:15	EDT	2.94	P
USGS	03253000	2015-05-30 02:30	EDT	2.95	P
USGS	03253000	2015-05-30 02:45	EDT	2.95	P
USGS	03253000	2015-05-30 03:00	EDT	2.95	P
USGS	03253000	2015-05-30 03:15	EDT	2.95	P
USGS	03253000	2015-05-30 03:30	EDT	2.95	P
USGS	03253000	2015-05-30 03:45	EDT	2.95	P
USGS	03253000	2015-05-30 04:00	EDT	2.95	P
USGS	03253000	2015-05-30 04:15	EDT	2.95	P
USGS	03253000	2015-05-30 04:30	EDT	2.95	P
USGS	03253000	2015-05-30 04:45	EDT	2.94	P
USGS	03253000	2015-05-30 05:00	EDT	2.95	P
USGS	03253000	2015-05-30 05:15	EDT	2.95	P
USGS	03253000	2015-05-30 05:30	EDT	2.95	P
USGS	03253000	2015-05-30 05:45	EDT	2.95	P
USGS	03253000	2015-05-30 06:00	EDT	2.95	P
USGS	03253000	2015-05-30 06:15	EDT	2.95	P
USGS	03253000	2015-05-30 06:30	EDT	2.95	P
USGS	03253000	2015-05-30 06:45	EDT	2.95	P
USGS	03253000	2015-05-30 07:00	EDT	2.95	P
USGS	03253000	2015-05-30 07:15	EDT	2.95	P
USGS	03253000	2015-05-30 07:30	EDT	2.96	P
USGS	03253000	2015-05-30 07:45	EDT	2.96	P
USGS	03253000	2015-05-30 08:00	EDT	2.96	P
USGS	03253000	2015-05-30 08:15	EDT	2.97	P
USGS	03253000	2015-05-30 08:30	EDT	2.97	P
USGS	03253000	2015-05-30 08:45	EDT	2.97	P
USGS	03253000	2015-05-30 09:00	EDT	2.98	P
USGS	03253000	2015-05-30 09:15	EDT	2.98	P
USGS	03253000	2015-05-30 09:30	EDT	2.99	P
USGS	03253000	2015-05-30 09:45	EDT	3.00	P
USGS	03253000	2015-05-30 10:00	EDT	3.01	P
USGS	03253000	2015-05-30 10:15	EDT	3.02	P
USGS	03253000	2015-05-30 10:30	EDT	3.04	P
USGS	03253000	2015-05-30 10:45	EDT	3.05	P
USGS	03253000	2015-05-30 11:00	EDT	3.06	P
USGS	03253000	2015-05-30 11:15	EDT	3.08	P
USGS	03253000	2015-05-30 11:30	EDT	3.11	P
USGS	03253000	2015-05-30 11:45	EDT	3.13	P
USGS	03253000	2015-05-30 12:00	EDT	3.15	P
USGS	03253000	2015-05-30 12:15	EDT	3.18	P
USGS	03253000	2015-05-30 12:30	EDT	3.18	P
USGS	03253000	2015-05-30 12:45	EDT	3.23	P
USGS	03253000	2015-05-30 13:00	EDT	3.26	P
USGS	03253000	2015-05-30 13:15	EDT	3.28	P
USGS	03253000	2015-05-30 13:30	EDT	3.30	P
USGS	03253000	2015-05-30 13:45	EDT	3.33	P
USGS	03253000	2015-05-30 14:00	EDT	3.36	P
USGS	03253000	2015-05-30 14:15	EDT	3.36	P
USGS	03253000	2015-05-30 14:30	EDT	3.41	P
USGS	03253000	2015-05-30 14:45	EDT	3.42	P
USGS	03253000	2015-05-30 15:00	EDT	3.43	P
USGS	03253000	2015-05-30 15:15	EDT	3.47	P
USGS	03253000	2015-05-30 15:30	EDT	3.48	P
USGS	03253000	2015-05-30 15:45	EDT	3.51	P
USGS	03253000	2015-05-30 16:00	EDT	3.53	P
USGS	03253000	2015-05-30 16:15	EDT	3.53	P
USGS	03253000	2015-05-30 16:30	EDT	3.55	P
USGS	03253000	2015-05-30 16:45	EDT	3.56	P
USGS	03253000	2015-05-30 17:00	EDT	3.57	P
USGS	03253000	2015-05-30 17:15	EDT	3.59	P
USGS	03253000	2015-05-30 17:30	EDT	3.59	P
USGS	03253000	2015-05-30 17:45	EDT	3.62	P
USGS	03253000	2015-05-30 18:00	EDT	3.62	P
USGS	03253000	2015-05-30 18:15	EDT	3.63	P
USGS	03253000	2015-05-30 18:30	EDT	3.64	P
USGS	03253000	2015-05-30 18:45	EDT	3.65	P
USGS	03253000	2015-05-30 19:00	EDT	3.66	P
USGS	03253000	2015-05-30 19:15	EDT	3.66	P
USGS	03253000	2015-05-30 19:30	EDT	3.67	P
USGS	03253000	2015-05-30 19:45	EDT	3.68	P
USGS	03253000	2015-05-30 20:00	EDT	3.68	P
USGS	03253000	2015-05-30 20:15	EDT	3.69	P
USGS	03253000	2015-05-30 20:30	EDT	3.69	P
USGS	03253000	2015-05-30 20:45	EDT	3.71	P
USGS	03253000	2015-05-30 21:00	EDT	3.71	P
USGS	03253000	2015-05-30 21:15	EDT	3.71	P
USGS	03253000	2015-05-30 21:30	EDT	3.72	P
USGS	03253000	2015-05-30 21:45	EDT	3.72	P
USGS	03253000	2015-05-30 22:00	EDT	3.72	P
USGS	03253000	2015-05-30 22:15	EDT	3.73	P
USGS	03253000	2015-05-30 22:30	EDT	3.72	P
USGS	03253000	2015-05-30 22:45	EDT	3.72	P
USGS	03253000	2015-05-30 23:00	EDT	3.73	P
USGS	03253000	2015-05-30 23:15	EDT	3.73	P
USGS	03253000	2015-05-31 00:00	EDT	3.74	P:~
USGS	03253000	2015-05-31 00:30	EDT	3.74	P
USGS	03253000	2015-05-31 00:45	EDT	3.74	P
USGS	03253000	2015-05-31 01:00	EDT	3.74	P
USGS	03253000	2015-05-31 01:15	EDT	3.74	P
USGS	03253000	2015-05-31 01:30	EDT	3.73	P
USGS	03253000	2015-05-31 01:45	EDT	3.74	P
USGS	03253000	2015-05-31 02:00	EDT	3.73	P
USGS	03253000	2015-05-31 02:15	EDT	3.73	P
USGS	03253000	2015-05-31 02:30	EDT	3.74	P
USGS	03253000	2015-05-31 02:45	EDT	3.72	P
USGS	03253000	2015-05-31 03:00	EDT	3.73	P
USGS	03253000	2015-05-31 03:15	EDT	3.72	P
USGS	03253000	2015-05-31 03:30	EDT	3.73	P
USGS	03253000	2015-05-31 03:45	EDT	3.73	P
USGS	03253000	2015-05-31 04:00	EDT	3.72	P
USGS	03253000	2015-05-31 04:15	EDT	3.72	P
USGS	03253000	2015-05-31 04:30	EDT	3.72	P
USGS	03253000	2015-05-31 04:45	EDT	3.71	P
USGS	03253000	2015-05-31 05:00	EDT	3.72	P
USGS	03253000	2015-05-31 05:15	EDT	3.72	P
USGS	03253000	2015-05-31 05:30	EDT	3.71	P
USGS	03253000	2015-05-31 05:45	EDT	3.72	P
USGS	03253000	2015-05-31 06:00	EDT	3.71	P
USGS	03253000	2015-05-31 06:15	EDT	3.71	P
USGS	03253000	2015-05-31 06:30	EDT	3.71	P
USGS	03253000	2015-05-31 06:45	EDT	3.69	P
USGS	03253000	2015-05-31 07:00	EDT	3.70	P
USGS	03253000	2015-05-31 07:15	EDT	3.71	P
USGS	03253000	2015-05-31 07:30	EDT	3.70	P
USGS	03253000	2015-05-31 07:45	EDT	3.70	P
USGS	03253000	2015-05-31 08:00	EDT	3.70	P
USGS	03253000	2015-05-31 08:15	EDT	3.70	P
USGS	03253000	2015-05-31 08:30	EDT	3.69	P
USGS	03253000	2015-05-31 08:45	EDT	3.69	P
USGS	03253000	2015-05-31 09:00	EDT	3.69	P
USGS	03253000	2015-05-31 09:15	EDT	3.68	P
USGS	03253000	2015-05-31 09:30	EDT	3.68	P
USGS	03253000	2015-05-31 09:45	EDT	3.68	P
USGS	03253000	2015-05-31 10:00	EDT	3.67	P
USGS	03253000	2015-05-31 10:15	EDT	3.67	P
USGS	03253000	2015-05-31 10:30	EDT	3.67	P
USGS	03253000	2015-05-31 10:45	EDT	3.67	P
USGS	03253000	2015-05-31 11:00	EDT	3.66	P
USGS	03253000	2015-05-31 11:15	EDT	3.66	P
USGS	03253000	2015-05-31 11:30	EDT	3.66	P
USGS	03253000	2015-05-31 11:45	EDT	3.65	P
USGS	03253000	2015-05-31 12:00	EDT	3.65	P
USGS	03253000	2015-05-31 12:15	EDT	3.63	P
USGS	03253000	2015-05-31 12:30	EDT	3.64	P
USGS	03253000	2015-05-31 12:45	EDT	3.63	P
USGS	03253000	2015-05-31 13:00	EDT	3.64	P
USGS	03253000	2015-05-31 13:15	EDT	3.63	P
USGS	03253000	2015-05-31 13:30	EDT	3.63	P
USGS	03253000	2015-05-31 13:45	EDT	3.62	P
USGS	03253000	2015-05-31 14:00	EDT	3.62	P
USGS	03253000	2015-05-31 14:15	EDT	3.61	P
USGS	03253000	2015-05-31 14:30	EDT	3.61	P
USGS	03253000	2015-05-31 14:45	EDT	3.61	P
USGS	03253000	2015-05-31 15:00	EDT	3.60	P
USGS	03253000	2015-05-31 15:15	EDT	3.60	P
USGS	03253000	2015-05-31 15:30	EDT	3.60	P
USGS	03253000	2015-05-31 15:45	EDT	3.59	P
USGS	03253000	2015-05-31 16:00	EDT	3.59	P
USGS	03253000	2015-05-31 16:15	EDT	3.59	P
USGS	03253000	2015-05-31 16:30	EDT	3.58	P
USGS	03253000	2015-05-31 16:45	EDT	3.57	P
USGS	03253000	2015-05-31 17:00	EDT	3.60	P
USGS	03253000	2015-05-31 17:15	EDT	3.59	P
USGS	03253000	2015-05-31 17:30	EDT	3.58	P
USGS	03253000	2015-05-31 17:45	EDT	3.57	P
USGS	03253000	2015-05-31 18:00	EDT	3.58	P
USGS	03253000	2015-05-31 18:15	EDT	3.57	P
USGS	03253000	2015-05-31 18:30	EDT	3.58	P
USGS	03253000	2015-05-31 18:45	EDT	3.57	P
USGS	03253000	2015-05-31 19:00	EDT	3.57	P
USGS	03253000	2015-05-31 19:15	EDT	3.57	P
USGS	03253000	2015-05-31 19:30	EDT	3.57	P
USGS	03253000	2015-05-31 19:45	EDT	3.57	P
USGS	03253000	2015-05-31 20:00	EDT	3.56	P
USGS	03253000	2015-05-31 20:15	EDT	3.55	P
USGS	03253000	2015-05-31 20:30	EDT	3.56	P
USGS	03253000	2015-05-31 20:45	EDT	3.54	P
USGS	03253000	2015-05-31 21:00	EDT	3.56	P
USGS	03253000	2015-05-31 21:15	EDT	3.55	P
USGS	03253000	2015-05-31 21:30	EDT	3.56	P
USGS	03253000	2015-05-31 21:45	EDT	3.56	P
USGS	03253000	2015-05-31 22:00	EDT	3.55	P
USGS	03253000	2015-05-31 22:15	EDT	3.55	P
USGS	03253000	2015-05-31 22:30	EDT	3.55	P
USGS	03253000	2015-05-31 22:45	EDT	3.55	P
USGS	03253000	2015-05-31 23:00	EDT	3.55	P
USGS	03253000	2015-05-31 23:15	EDT	3.54	P
USGS	03253000	2015-05-31 23:30	EDT	3.54	P
USGS	03253000	2015-05-31 23:45	EDT	3.54	P
USGS	03253000	2015-06-01 00:00	EDT	3.54	P
USGS	03253000	2015-06-01 00:15	EDT	3.54	P
USGS	03253000	2015-06-01 00:30	EDT	3.53	P
USGS	03253000	2015-06-01 00:45	EDT	3.54	P
USGS	03253000	2015-06-01 01:00	EDT	3.53	P
USGS	03253000	2015-06-01 01:15	EDT	3.53	P
USGS	03253000	2015-06-01 01:30	EDT	3.52	P
USGS	03253000	2015-06-01 01:45	EDT	3.53	P
USGS	03253000	2015-06-01 02:00	EDT	3.52	P
USGS	03253000	2015-06-01 02:15	EDT	3.53	P
USGS	03253000	2015-06-01 02:30	EDT	3.52	P
USGS	03253000	2015-06-01 02:45	EDT	3.52	P
USGS	03253000	2015-06-01 03:00	EDT	3.52	P
USGS	03253000	2015-06-01 03:15	EDT	3.52	P
USGS	03253000	2015-06-01 03:30	EDT	3.53	P
USGS	03253000	2015-06-01 03:45	EDT	3.53	P
USGS	03253000	2015-06-01 04:00	EDT	3.52	P
USGS	03253000	2015-06-01 04:15	EDT	3.51	P
USGS	03253000	2015-06-01 04:30	EDT	3.52	P
USGS	03253000	2015-06-01 04:45	EDT	3.52	P
USGS	03253000	2015-06-01 05:00	EDT	3.51	P
USGS	03253000	2015-06-01 05:15	EDT	3.51	P
USGS	03253000	2015-06-01 05:30	EDT	3.51	P
USGS	03253000	2015-06-01 05:45	EDT	3.51	P
USGS	03253000	2015-06-01 06:00	EDT	3.52	P
USGS	03253000	2015-06-01 06:15	EDT	3.51	P
USGS	03253000	2015-06-01 06:30	EDT	3.51	P
USGS	03253000	2015-06-01 06:45	EDT	3.50	P
USGS	03253000	2015-06-01 07:00	EDT	3.50	P
USGS	03253000	2015-06-01 07:15	EDT	3.50	P
USGS	03253000	2015-06-01 07:30	EDT	3.50	P
USGS	03253000	2015-06-01 07:45	EDT	3.49	P
USGS	03253000	2015-06-01 08:00	EDT	3.51	P
USGS	03253000	2015-06-01 08:15	EDT	3.51	P
USGS	03253000	2015-06-01 08:30	EDT	3.51	P
USGS	03253000	2015-06-01 08:45	EDT	3.50	P
USGS	03253000	2015-06-01 09:00	EDT	3.50	P
USGS	03253000	2015-06-01 09:15	EDT	3.50	P
USGS	03253000	2015-06-01 09:30	EDT	3.49	P
USGS	03253000	2015-06-01 09:45	EDT	3.49	P
USGS	03253000	2015-06-01 10:00	EDT	3.48	P
USGS	03253000	2015-06-01 10:15	EDT	3.48	P
USGS	03253000	2015-06-01 10:30	EDT	3.49	P
USGS	03253000	2015-06-01 10:45	EDT	3.49	P
USGS	03253000	2015-06-01 11:00	EDT	3.49	P
USGS	03253000	2015-06-01 11:15	EDT	3.49	P
USGS	03253000	2015-06-01 11:30	EDT	3.48	P
USGS	03253000	2015-06-01 11:45	EDT	3.48	P
USGS	03253000	2015-06-01 12:00	EDT	3.48	P
USGS	03253000	2015-06-01 12:15	EDT	3.46	P
USGS	03253000	2015-06-01 12:30	EDT	3.48	P
USGS	03253000	2015-06-01 12:45	EDT	3.47	P
USGS	03253000	2015-06-01 13:00	EDT	3.46	P
USGS	03253000	2015-06-01 13:15	EDT	3.46	P
USGS	03253000	2015-06-01 13:30	EDT	3.46	P
USGS	03253000	2015-06-01 13:45	EDT	3.47	P
USGS	03253000	2015-06-01 14:00	EDT	3.46	P
USGS	03253000	2015-06-01 14:15	EDT	3.47	P
USGS	03253000	2015-06-01 14:30	EDT	3.45	P
USGS	03253000	2015-06-01 14:45	EDT	3.45	P
USGS	03253000	2015-06-01 15:00	EDT	3.46	P
USGS	03253000	2015-06-01 15:15	EDT	3.46	P
USGS	03253000	2015-06-01 15:30	EDT	3.45	P
USGS	03253000	2015-06-01 15:45	EDT	3.45	P
USGS	03253000	2015-06-01 16:00	EDT	3.46	P
USGS	03253000	2015-06-01 16:15	EDT	3.44	P
USGS	03253000	2015-06-01 16:30	EDT	3.45	P
USGS	03253000	2015-06-01 16:45	EDT	3.44	P
USGS	03253000	2015-06-01 17:00	EDT	3.44	P
USGS	03253000	2015-06-01 17:15	EDT	3.43	P
USGS	03253000	2015-06-01 17:30	EDT	3.43	P
USGS	03253000	2015-06-01 17:45	EDT	3.43	P
USGS	03253000	2015-06-01 18:00	EDT	3.44	P
USGS	03253000	2015-06-01 18:15	EDT	3.43	P
USGS	03253000	2015-06-01 18:30	EDT	3.43	P
USGS	03253000	2015-06-01 18:45	EDT	3.43	P
USGS	03253000	2015-06-01 19:00	EDT	3.43	P
USGS	03253000	2015-06-01 19:15	EDT	3.43	P
USGS	03253000	2015-06-01 19:30	EDT	3.43	P
USGS	03253000	2015-06-01 19:45	EDT	3.41	P
USGS	03253000	2015-06-01 20:00	EDT	3.43	P
USGS	03253000	2015-06-01 20:15	EDT	3.42	P
USGS	03253000	2015-06-01 20:30	EDT	3.42	P
USGS	03253000	2015-06-01 20:45	EDT	3.41	P
USGS	03253000	2015-06-01 21:00	EDT	3.42	P
USGS	03253000	2015-06-01 21:15	EDT	3.43	P
USGS	03253000	2015-06-01 21:30	EDT	3.41	P
USGS	03253000	2015-06-01 21:45	EDT	3.41	P
USGS	03253000	2015-06-01 22:00	EDT	3.41	P
USGS	03253000	2015-06-01 22:15	EDT	3.41	P
USGS	03253000	2015-06-01 22:30	EDT	3.41	P
USGS	03253000	2015-06-01 22:45	EDT	3.41	P
USGS	03253000	2015-06-01 23:00	EDT	3.40	P
USGS	03253000	2015-06-01 23:15	EDT	3.39	P
USGS	03253000	2015-06-01 23:30	EDT	3.40	P
USGS	03253000	2015-06-01 23:45	EDT	3.40	P
USGS	03253000	2015-06-02 00:00	EDT	3.41	P
USGS	03253000	2015-06-02 00:15	EDT	3.39	P
USGS	03253000	2015-06-02 00:30	EDT	3.39	P
USGS	03253000	2015-06-02 00:45	EDT	3.39	P
USGS	03253000	2015-06-02 01:00	EDT	3.38	P
USGS	03253000	2015-06-02 01:15	EDT	3.39	P
USGS	03253000	2015-06-02 01:30	EDT	3.39	P
USGS	03253000	2015-06-02 01:45	EDT	3.37	P
USGS	03253000	2015-06-02 02:00	EDT	3.38	P
USGS	03253000	2015-06-02 02:15	EDT	3.38	P
USGS	03253000	2015-06-02 02:30	EDT	3.38	P
USGS	03253000	2015-06-02 02:45	EDT	3.37	P
USGS	03253000	2015-06-02 03:00	EDT	3.37	P
USGS	03253000	2015-06-02 03:15	EDT	3.36	P
USGS	03253000	2015-06-02 03:30	EDT	3.38	P
USGS	03253000	2015-06-02 03:45	EDT	3.38	P
USGS	03253000	2015-06-02 04:00	EDT	3.37	P
USGS	03253000	2015-06-02 04:15	EDT	3.37	P
USGS	03253000	2015-06-02 04:30	EDT	3.37	P
USGS	03253000	2015-06-02 04:45	EDT	3.36	P
USGS	03253000	2015-06-02 05:00	EDT	3.36	P
USGS	03253000	2015-06-02 05:15	EDT	3.36	P
USGS	03253000	2015-06-02 05:30	EDT	3.35	P
USGS	03253000	2015-06-02 05:45	EDT	3.36	P
USGS	03253000	2015-06-02 06:00	EDT	3.35	P
USGS	03253000	2015-06-02 06:15	EDT	3.33	P
USGS	03253000	2015-06-02 06:30	EDT	3.35	P
USGS	03253000	2015-06-02 06:45	EDT	3.35	P
USGS	03253000	2015-06-02 07:00	EDT	3.34	P
USGS	03253000	2015-06-02 07:15	EDT	3.34	P
USGS	03253000	2015-06-02 07:30	EDT	3.34	P
USGS	03253000	2015-06-02 07:45	EDT	3.34	P
USGS	03253000	2015-06-02 08:00	EDT	3.33	P
USGS	03253000	2015-06-02 08:15	EDT	3.33	P
